2022-04-24 17:00:52,335 INFO  - Stopping SyncUtility
2022-04-24 17:00:52,351 INFO  - Finished SyncUtility
2022-04-24 17:00:52,382 DEBUG - Completed. Exit code is 0
2022-04-24 17:01:43,650 DEBUG - Starting WinSW in the service mode
2022-04-24 17:01:43,728 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-04-24 17:01:43,775 INFO  - Started process 4804
2022-04-24 17:01:43,775 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-06-19 21:16:09,449 INFO  - Stopping SyncUtility
2022-06-19 21:16:09,465 INFO  - Finished SyncUtility
2022-06-19 21:16:09,496 DEBUG - Completed. Exit code is 0
2022-06-19 21:17:23,944 DEBUG - Starting WinSW in the service mode
2022-06-19 21:17:24,273 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-06-19 21:17:24,351 INFO  - Started process 5700
2022-06-19 21:17:24,397 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-06-28 09:51:08,785 DEBUG - Starting WinSW in the service mode
2022-06-28 09:51:08,848 DEBUG - Completed. Exit code is 0
2022-06-28 09:51:28,495 DEBUG - Starting WinSW in the service mode
2022-06-28 09:51:28,589 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-06-28 09:51:28,651 INFO  - Started process 4620
2022-06-28 09:51:28,651 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-06-28 09:54:46,025 DEBUG - Starting WinSW in the service mode
2022-06-28 09:54:46,268 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-06-28 09:54:46,330 INFO  - Started process 4560
2022-06-28 09:54:46,346 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-07-24 21:44:41,652 INFO  - Stopping SyncUtility
2022-07-24 21:44:41,667 INFO  - Finished SyncUtility
2022-07-24 21:44:41,699 DEBUG - Completed. Exit code is 0
2022-07-24 21:45:33,804 DEBUG - Starting WinSW in the service mode
2022-07-24 21:45:33,866 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-07-24 21:45:33,913 INFO  - Started process 4784
2022-07-24 21:45:33,913 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-07-25 09:49:32,547 INFO  - Stopping SyncUtility
2022-07-25 09:49:32,547 DEBUG - ProcessKill 4784
2022-07-25 09:49:32,656 WARN  - Failed to locate children of the process with PID=4784. Child processes won't be terminated
System.Runtime.InteropServices.COMException (0x80040154): Class not registered

   at System.Runtime.InteropServices.Marshal.ThrowExceptionForHRInternal(Int32 errorCode, IntPtr errorInfo)
   at System.Management.ManagementScope.InitializeGuts(Object o)
   at System.Management.ManagementScope.Initialize()
   at System.Management.ManagementObjectSearcher.Initialize()
   at System.Management.ManagementObjectSearcher.Get()
   at winsw.Util.ProcessHelper.GetChildPids(Int32 pid)
2022-07-25 09:49:32,672 INFO  - Stopping process 4784
2022-07-25 09:49:32,687 INFO  - Send SIGINT 4784
2022-07-25 09:49:32,812 INFO  - SIGINT to 4784 successful
2022-07-25 09:49:32,828 INFO  - Finished SyncUtility
2022-07-25 09:49:32,828 DEBUG - Completed. Exit code is 0
2022-07-25 09:50:00,925 DEBUG - Starting WinSW in the service mode
2022-07-25 09:50:01,066 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-07-25 09:50:01,113 INFO  - Started process 5008
2022-07-25 09:50:01,113 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-09-10 15:13:14,314 DEBUG - Starting WinSW in the service mode
2022-09-10 15:13:14,377 DEBUG - Completed. Exit code is 0
2022-09-10 15:13:34,620 DEBUG - Starting WinSW in the service mode
2022-09-10 15:13:34,699 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-09-10 15:13:34,730 INFO  - Started process 4960
2022-09-10 15:13:34,730 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-09-10 15:14:11,930 INFO  - Stopping SyncUtility
2022-09-10 15:14:11,930 DEBUG - ProcessKill 4960
2022-09-10 15:14:12,115 WARN  - Failed to locate children of the process with PID=4960. Child processes won't be terminated
System.Runtime.InteropServices.COMException (0x80040154): Class not registered

   at System.Runtime.InteropServices.Marshal.ThrowExceptionForHRInternal(Int32 errorCode, IntPtr errorInfo)
   at System.Management.ManagementScope.InitializeGuts(Object o)
   at System.Management.ManagementScope.Initialize()
   at System.Management.ManagementObjectSearcher.Initialize()
   at System.Management.ManagementObjectSearcher.Get()
   at winsw.Util.ProcessHelper.GetChildPids(Int32 pid)
2022-09-10 15:14:12,147 INFO  - Stopping process 4960
2022-09-10 15:14:12,147 INFO  - Send SIGINT 4960
2022-09-10 15:14:12,240 INFO  - SIGINT to 4960 successful
2022-09-10 15:14:12,240 INFO  - Finished SyncUtility
2022-09-10 15:14:12,240 DEBUG - Completed. Exit code is 0
2022-09-10 15:14:39,150 DEBUG - Starting WinSW in the service mode
2022-09-10 15:14:39,273 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-09-10 15:14:39,328 INFO  - Started process 4628
2022-09-10 15:14:39,334 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-09-17 14:03:00,247 DEBUG - Starting WinSW in the service mode
2022-09-17 14:03:00,294 DEBUG - Completed. Exit code is 0
2022-09-17 14:03:21,055 DEBUG - Starting WinSW in the service mode
2022-09-17 14:03:21,148 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-09-17 14:03:21,195 INFO  - Started process 4536
2022-09-17 14:03:21,195 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-09-17 14:49:11,344 INFO  - Stopping SyncUtility
2022-09-17 14:49:11,344 DEBUG - ProcessKill 4536
2022-09-17 14:49:11,516 WARN  - Failed to locate children of the process with PID=4536. Child processes won't be terminated
System.Runtime.InteropServices.COMException (0x80040154): Class not registered

   at System.Runtime.InteropServices.Marshal.ThrowExceptionForHRInternal(Int32 errorCode, IntPtr errorInfo)
   at System.Management.ManagementScope.InitializeGuts(Object o)
   at System.Management.ManagementScope.Initialize()
   at System.Management.ManagementObjectSearcher.Initialize()
   at System.Management.ManagementObjectSearcher.Get()
   at winsw.Util.ProcessHelper.GetChildPids(Int32 pid)
2022-09-17 14:49:11,547 INFO  - Stopping process 4536
2022-09-17 14:49:11,547 INFO  - Send SIGINT 4536
2022-09-17 14:49:11,626 INFO  - SIGINT to 4536 successful
2022-09-17 14:49:11,626 INFO  - Finished SyncUtility
2022-09-17 14:49:11,626 DEBUG - Completed. Exit code is 0
2022-09-17 14:49:36,792 DEBUG - Starting WinSW in the service mode
2022-09-17 14:49:36,964 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-09-17 14:49:37,011 INFO  - Started process 4684
2022-09-17 14:49:37,029 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-10-26 18:10:16,677 DEBUG - Starting WinSW in the service mode
2022-10-26 18:10:16,771 DEBUG - Completed. Exit code is 0
2022-10-26 18:10:41,306 DEBUG - Starting WinSW in the service mode
2022-10-26 18:10:41,431 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-10-26 18:10:41,463 INFO  - Started process 4592
2022-10-26 18:10:41,478 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-11-26 22:53:57,331 INFO  - Stopping SyncUtility
2022-11-26 22:53:57,362 INFO  - Finished SyncUtility
2022-11-26 22:53:57,394 DEBUG - Completed. Exit code is 0
2022-11-26 22:54:32,777 DEBUG - Starting WinSW in the service mode
2022-11-26 22:54:32,840 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-11-26 22:54:32,886 INFO  - Started process 4628
2022-11-26 22:54:32,886 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-12-28 22:00:06,477 INFO  - Stopping SyncUtility
2022-12-28 22:00:06,493 INFO  - Finished SyncUtility
2022-12-28 22:00:06,508 DEBUG - Completed. Exit code is 0
2022-12-28 22:01:03,096 DEBUG - Starting WinSW in the service mode
2022-12-28 22:01:03,143 DEBUG - Completed. Exit code is 0
2022-12-28 22:01:28,646 DEBUG - Starting WinSW in the service mode
2022-12-28 22:01:28,740 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-12-28 22:01:28,803 INFO  - Started process 4832
2022-12-28 22:01:28,818 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2022-12-28 22:02:05,953 INFO  - Stopping SyncUtility
2022-12-28 22:02:05,953 DEBUG - ProcessKill 4832
2022-12-28 22:02:06,109 WARN  - Failed to locate children of the process with PID=4832. Child processes won't be terminated
System.Runtime.InteropServices.COMException (0x8007045B): A system shutdown is in progress.

